job.log: 2024/03/18 14:45:22  Created 'KKelly - Latest 2D Scene' by 'admin'
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing file_588b639c438eabb5~.jpg (Top Label 1)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_15_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing file_ab56a6093153c13c~.jpg (Paper White)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing file_602148dc485bba31~.jpg (Plane Top)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_7.jpg (Mat.19)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing file_602148dc485bba31~.jpg (Wings )
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_2.jpg (Mat.44)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.39)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_1.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_2.jpg (Mat.38)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_2.jpg (Mat.34)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.15)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.38)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.47)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing st1951146cvr_col.jpg (Mat.27)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map.jpg (Mat.36)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_3.jpg (Mat.32)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.41)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_5.jpg (Mat)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_21_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map.jpg (Mat.13)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_6.jpg (Mat)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_18_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_2.jpg (Mat.39)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_2.jpg (Mat.15)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.42)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing metalness_map.jpg (Mat.1)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.16)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.33)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.32)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_1.jpg (Mat.41)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_3.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing file_3344fb55e54ae549~.jpg (Wheel Support)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.13)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_3.jpg (Mat.16)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing file_32cde6554f7353f1~.jpg (Windows)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_2.jpg (Mat.47)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.1)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_2.jpg (Mat.42)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing file_c407650c6ba8d060~.jpg (Rubber)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing file_602148dc485bba31~.jpg (Engine - Inner)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.44)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing roughness_map_1.jpg (Mat.33)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing venom-lethal-protector-2-cover-105638.jpg (Mat.26)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.34)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing metalness_map.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.36)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_588b639c438eabb5~.jpg (Top Label 1)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_602148dc485bba31~.jpg (Wings )
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_18_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_602148dc485bba31~.jpg (Plane Top)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_7.jpg (Mat.19)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_15_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_18_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_2.jpg (Mat.42)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.42)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.41)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.36)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_602148dc485bba31~.jpg (Engine - Inner)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_1.jpg (Mat.41)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.44)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_3344fb55e54ae549~.jpg (Wings & Seats)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_3.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing venom-lethal-protector-2-cover-105638.jpg (Mat.26)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_5.jpg (Mat)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_6.jpg (Mat.19)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.16)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_1.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map.jpg (Mat.13)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.33)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_2.jpg (Mat.47)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_3344fb55e54ae549~.jpg (Wheel Support)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_ab56a6093153c13c~.jpg (Paper White)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_c407650c6ba8d060~.jpg (Rubber)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.47)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.38)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.39)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.13)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_1.jpg (Mat.33)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing metalness_map.jpg (Mat.1)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.15)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.32)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing st1951146cvr_col.jpg (Mat.27)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing metalness_map.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_2.jpg (Mat.39)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.1)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_3.jpg (Mat.16)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.34)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_2.jpg (Mat.38)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_3.jpg (Mat.32)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_2.jpg (Mat.15)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing file_32cde6554f7353f1~.jpg (Windows)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map.jpg (Mat.36)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_21_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_2.jpg (Mat.34)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing roughness_map_2.jpg (Mat.44)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl_6.jpg (Mat)
job.log: 2024/03/20 15:48:09  DM-RENDER-060: (Warning) Asset missing normal_map_opengl.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-061: Rendering frame 560 of job 'Nick C brush push redo'
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_18_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_18_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_c407650c6ba8d060~.jpg (Rubber)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_3.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing file_602148dc485bba31~.jpg (Plane Top)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_21_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing file_602148dc485bba31~.jpg (Wings )
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_6.jpg (Mat.19)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_18_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.39)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_3344fb55e54ae549~.jpg (Wheel Support)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_15_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.39)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_7.jpg (Mat.19)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing file_ab56a6093153c13c~.jpg (Paper White)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing venom-lethal-protector-2-cover-105638.jpg (Mat.26)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_602148dc485bba31~.jpg (Wings )
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_32cde6554f7353f1~.jpg (Windows)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_602148dc485bba31~.jpg (Plane Top)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_18_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_6.jpg (Mat.19)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.47)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_3344fb55e54ae549~.jpg (Wings & Seats)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_1.jpg (Mat.33)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_588b639c438eabb5~.jpg (Top Label 1)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_21_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_2.jpg (Mat.47)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.16)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_1.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_2.jpg (Mat.44)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing file_3344fb55e54ae549~.jpg (Wheel Support)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing file_3344fb55e54ae549~.jpg (Wings & Seats)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing file_c407650c6ba8d060~.jpg (Rubber)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.36)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_2.jpg (Mat.39)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.41)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.15)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_ab56a6093153c13c~.jpg (Paper White)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.47)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_2.jpg (Mat.42)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_1.jpg (Mat.33)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_1.jpg (Mat.41)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.33)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.1)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing st1951146cvr_col.jpg (Mat.27)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing st1951146cvr_col.jpg (Mat.27)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_3.jpg (Mat.16)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_1.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.38)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.42)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_2.jpg (Mat.44)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_2.jpg (Mat.34)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map.jpg (Mat.36)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_7.jpg (Mat.19)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.44)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map.jpg (Mat.13)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_2.jpg (Mat.47)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.34)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.13)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_2.jpg (Mat.34)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_2.jpg (Mat.15)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.13)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing metalness_map.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.41)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_1.jpg (Mat.1)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.34)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_2.jpg (Mat.15)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.38)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing file_602148dc485bba31~.jpg (Engine - Inner)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map.jpg (Mat.36)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_2.jpg (Mat.38)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing metalness_map.jpg (Mat.1)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_3.jpg (Mat.32)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_15_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.42)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_2.jpg (Mat.38)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_3.jpg (Mat.15)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_3.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing file_602148dc485bba31~.jpg (Engine - Inner)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing file_588b639c438eabb5~.jpg (Top Label 1)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing normal_map_opengl_7.jpg (Mat.19)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing normal_map_opengl_2.jpg (Mat.33)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing roughness_map_5.jpg (Mat)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing roughness_map_18_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-064: (Warning) Asset missing normal_map_opengl_4.jpg (Mat.32)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing roughness_map_1.jpg (Mat.46)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing normal_map_opengl_18_1.jpg (Mat.8)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing file_32cde6554f7353f1~.jpg (Windows)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing roughness_map_3.jpg (Mat.43)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing venom-lethal-protector-2-cover-105638.jpg (Mat.26)
job.log: 2024/03/20 15:48:09  DM-RENDER-012: (Warning) Asset missing normal_map_opengl_21_1.jpg (Mat.11)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing metalness_map.png (Mat.3)
job.log: 2024/03/20 15:48:09  DM-RENDER-063: (Warning) Asset missing roughness_map_3.jpg (Mat.32)
